StudentCode,StudentName,UcCode,ClassCode
202048267,Jesus,L.EIC015,2LEIC06
202048437,Domingos,L.EIC011,2LEIC01
202048437,Domingos,L.EIC012,2LEIC03
202048437,Domingos,L.EIC013,2LEIC06
202048437,Domingos,L.EIC014,2LEIC01
202048437,Domingos,L.EIC015,2LEIC04
202021322,Clara,L.EIC001,1LEIC05
202021322,Clara,L.EIC002,1LEIC07
202021322,Clara,L.EIC003,1LEIC07
202029227,Samanta,L.EIC003,1LEIC16
202029227,Samanta,L.EIC012,2LEIC04
202029227,Samanta,L.EIC013,2LEIC04
202029227,Samanta,L.EIC014,2LEIC04
202029227,Samanta,L.EIC015,2LEIC04
202048522,Sabrina,L.EIC011,2LEIC04
202048522,Sabrina,L.EIC012,2LEIC04
202048522,Sabrina,L.EIC013,2LEIC02
202048522,Sabrina,L.EIC014,2LEIC02
202048522,Sabrina,L.EIC015,2LEIC04
202048607,Manuel Domingos,L.EIC011,2LEIC08
202048607,Manuel Domingos,L.EIC012,2LEIC04
202048607,Manuel Domingos,L.EIC013,2LEIC06
202048607,Manuel Domingos,L.EIC014,2LEIC08
202048607,Manuel Domingos,L.EIC015,2LEIC08
202048692,Jose Domingos,L.EIC011,2LEIC08
202048692,Jose Domingos,L.EIC012,2LEIC04
202048692,Jose Domingos,L.EIC013,2LEIC03
202048692,Jose Domingos,L.EIC014,2LEIC08
202048692,Jose Domingos,L.EIC015,2LEIC02
202047757,Jose Roberto,L.EIC011,2LEIC01
202047757,Jose Roberto,L.EIC012,2LEIC03
202047757,Jose Roberto,L.EIC013,2LEIC01
202047757,Jose Roberto,L.EIC014,2LEIC03
202047757,Jose Roberto,L.EIC015,2LEIC01
202047672,Manuel Roberto,L.EIC011,2LEIC08
202047672,Manuel Roberto,L.EIC012,2LEIC08
202047672,Manuel Roberto,L.EIC013,2LEIC08
202047672,Manuel Roberto,L.EIC014,2LEIC08
202047672,Manuel Roberto,L.EIC015,2LEIC08
202025572,Adelaide,L.EIC002,1LEIC13
202025572,Adelaide,L.EIC003,1LEIC13
202025572,Adelaide,L.EIC004,1LEIC13
202025572,Adelaide,L.EIC005,1LEIC13
202047842,Roberto,L.EIC011,2LEIC15
202047842,Roberto,L.EIC012,2LEIC15
202047842,Roberto,L.EIC013,2LEIC15
202047842,Roberto,L.EIC014,2LEIC15
202047842,Roberto,L.EIC015,2LEIC15
202048012,Augusto,L.EIC011,2LEIC04
202048012,Augusto,L.EIC012,2LEIC04
202048012,Augusto,L.EIC013,2LEIC02
202048012,Augusto,L.EIC014,2LEIC04
202048012,Augusto,L.EIC015,2LEIC04
202047927,Manuel Alberto,L.EIC011,2LEIC07
202047927,Manuel Alberto,L.EIC012,2LEIC07
202047927,Manuel Alberto,L.EIC013,2LEIC07
202047927,Manuel Alberto,L.EIC014,2LEIC07
202047927,Manuel Alberto,L.EIC015,2LEIC07
202031012,Carla,L.EIC004,1LEIC07
202031012,Carla,L.EIC011,2LEIC13
202031012,Carla,L.EIC012,2LEIC12
202031012,Carla,L.EIC013,2LEIC16
202031012,Carla,L.EIC014,2LEIC12
202031012,Carla,L.EIC015,2LEIC13
202048182,Alberto,L.EIC011,2LEIC03
202048182,Alberto,L.EIC012,2LEIC03
202048182,Alberto,L.EIC013,2LEIC03
202048182,Alberto,L.EIC014,2LEIC03
202048182,Alberto,L.EIC015,2LEIC03
202034412,Gabriel,L.EIC011,2LEIC07
202034412,Gabriel,L.EIC012,2LEIC07
202034412,Gabriel,L.EIC013,2LEIC07
202034412,Gabriel,L.EIC014,2LEIC07
202034412,Gabriel,L.EIC015,2LEIC07
202034327,Duarte,L.EIC011,2LEIC08
202034327,Duarte,L.EIC012,2LEIC08
202034327,Duarte,L.EIC013,2LEIC08
202034327,Duarte,L.EIC014,2LEIC08
202034327,Duarte,L.EIC015,2LEIC08
202023277,Sandra,L.EIC002,1LEIC01
202023277,Sandra,L.EIC003,1LEIC08
202023277,Sandra,L.EIC011,2LEIC03
202023277,Sandra,L.EIC012,2LEIC03
202023277,Sandra,L.EIC013,2LEIC03
202023277,Sandra,L.EIC015,2LEIC03
202034497,Lourenco,L.EIC011,2LEIC05
202034497,Lourenco,L.EIC012,2LEIC05
202034497,Lourenco,L.EIC013,2LEIC05
202034497,Lourenco,L.EIC014,2LEIC05
202034497,Lourenco,L.EIC015,2LEIC05
202034157,Tomas,L.EIC011,2LEIC08
202034157,Tomas,L.EIC012,2LEIC08
202034157,Tomas,L.EIC013,2LEIC08
202034157,Tomas,L.EIC014,2LEIC08
202034157,Tomas,L.EIC015,2LEIC08
202034072,Afonso,L.EIC011,2LEIC06
202034072,Afonso,L.EIC012,2LEIC06
202034072,Afonso,L.EIC013,2LEIC06
202034072,Afonso,L.EIC014,2LEIC06
202034072,Afonso,L.EIC015,2LEIC06
202034242,Miguel,L.EIC011,2LEIC03
202034242,Miguel,L.EIC012,2LEIC03
202034242,Miguel,L.EIC013,2LEIC03
202034242,Miguel,L.EIC014,2LEIC03
202034242,Miguel,L.EIC015,2LEIC03
202023107,Solange,L.EIC002,1LEIC09
202023107,Solange,L.EIC003,1LEIC09
202023107,Solange,L.EIC004,1LEIC09
202023107,Solange,L.EIC005,1LEIC09
202023107,Solange,L.EIC012,2LEIC05
202027442,Irina,L.EIC003,1LEIC13
202027442,Irina,L.EIC011,2LEIC08
202027442,Irina,L.EIC012,2LEIC01
202027442,Irina,L.EIC013,2LEIC02
202027442,Irina,L.EIC014,2LEIC01
202027442,Irina,L.EIC015,2LEIC01
202033732,Joao,L.EIC011,2LEIC06
202033732,Joao,L.EIC012,2LEIC06
202033732,Joao,L.EIC013,2LEIC06
202033732,Joao,L.EIC014,2LEIC06
202033732,Joao,L.EIC015,2LEIC06
202033902,Rodrigo,L.EIC011,2LEIC14
202033902,Rodrigo,L.EIC012,2LEIC14
202033902,Rodrigo,L.EIC013,2LEIC14
202033902,Rodrigo,L.EIC014,2LEIC14
202033902,Rodrigo,L.EIC015,2LEIC14
202033817,Francisco,L.EIC011,2LEIC04
202033817,Francisco,L.EIC012,2LEIC05
202033817,Francisco,L.EIC013,2LEIC05
202033817,Francisco,L.EIC014,2LEIC02
202033817,Francisco,L.EIC015,2LEIC05
202033987,Martim,L.EIC011,2LEIC05
202033987,Martim,L.EIC012,2LEIC05
202033987,Martim,L.EIC013,2LEIC05
202033987,Martim,L.EIC014,2LEIC05
202033987,Martim,L.EIC015,2LEIC05
202022937,Luisa,L.EIC002,1LEIC06
202022937,Luisa,L.EIC011,2LEIC06
202022937,Luisa,L.EIC012,2LEIC06
202022937,Luisa,L.EIC013,2LEIC06
202022937,Luisa,L.EIC014,2LEIC06
202022937,Luisa,L.EIC015,2LEIC06
202033562,Cecilia,L.EIC011,2LEIC08
202033562,Cecilia,L.EIC012,2LEIC04
202033562,Cecilia,L.EIC013,2LEIC06
202033562,Cecilia,L.EIC014,2LEIC08
202033562,Cecilia,L.EIC015,2LEIC08
202033477,Cristina,L.EIC011,2LEIC01
202033477,Cristina,L.EIC012,2LEIC01
202033477,Cristina,L.EIC013,2LEIC01
202033477,Cristina,L.EIC014,2LEIC01
202033477,Cristina,L.EIC015,2LEIC01
202033647,Santiago,L.EIC011,2LEIC04
202033647,Santiago,L.EIC012,2LEIC08
202033647,Santiago,L.EIC013,2LEIC05
202033647,Santiago,L.EIC014,2LEIC08
202033647,Santiago,L.EIC015,2LEIC05
202032882,Eliane,L.EIC011,2LEIC01
202032882,Eliane,L.EIC012,2LEIC03
202032882,Eliane,L.EIC013,2LEIC06
202032882,Eliane,L.EIC014,2LEIC01
202032882,Eliane,L.EIC015,2LEIC04
201932797,Violeta,L.EIC011,2LEIC04
201932797,Violeta,L.EIC012,2LEIC04
201932797,Violeta,L.EIC013,2LEIC04
201932797,Violeta,L.EIC014,2LEIC04
201932797,Violeta,L.EIC015,2LEIC04
202033052,Flavia,L.EIC011,2LEIC04
202033052,Flavia,L.EIC012,2LEIC04
202033052,Flavia,L.EIC013,2LEIC04
202033052,Flavia,L.EIC014,2LEIC04
202033052,Flavia,L.EIC015,2LEIC04
202032967,Ursula,L.EIC011,2LEIC06
202032967,Ursula,L.EIC012,2LEIC06
202032967,Ursula,L.EIC013,2LEIC06
202032967,Ursula,L.EIC014,2LEIC06
202032967,Ursula,L.EIC015,2LEIC06
202033222,Iris,L.EIC011,2LEIC08
202033222,Iris,L.EIC012,2LEIC08
202033222,Iris,L.EIC013,2LEIC08
202033222,Iris,L.EIC014,2LEIC08
202033222,Iris,L.EIC015,2LEIC08
202033137,Irene,L.EIC011,2LEIC05
202033137,Irene,L.EIC012,2LEIC05
202033137,Irene,L.EIC013,2LEIC05
202033137,Irene,L.EIC014,2LEIC05
202033137,Irene,L.EIC015,2LEIC05
202033307,Liara,L.EIC011,2LEIC05
202033307,Liara,L.EIC012,2LEIC05
202033307,Liara,L.EIC013,2LEIC05
202033307,Liara,L.EIC014,2LEIC05
202033307,Liara,L.EIC015,2LEIC05
202030332,Rosa,L.EIC004,1LEIC15
202030332,Rosa,L.EIC011,2LEIC03
202030332,Rosa,L.EIC012,2LEIC03
202030332,Rosa,L.EIC014,2LEIC03
202030332,Rosa,L.EIC015,2LEIC03
202032712,Carina,L.EIC011,2LEIC07
202032712,Carina,L.EIC012,2LEIC07
202032712,Carina,L.EIC013,2LEIC07
202032712,Carina,L.EIC014,2LEIC07
202032712,Carina,L.EIC015,2LEIC07
202032032,Salete,L.EIC011,2LEIC06
202032032,Salete,L.EIC012,2LEIC06
202032032,Salete,L.EIC013,2LEIC06
202032032,Salete,L.EIC014,2LEIC06
202032032,Salete,L.EIC015,2LEIC06
202022767,Vitoria,L.EIC002,1LEIC03
202022767,Vitoria,L.EIC011,2LEIC03
202022767,Vitoria,L.EIC012,2LEIC03
202022767,Vitoria,L.EIC013,2LEIC03
202022767,Vitoria,L.EIC014,2LEIC03
202022767,Vitoria,L.EIC015,2LEIC03
202032202,Tania,L.EIC011,2LEIC06
202032202,Tania,L.EIC012,2LEIC06
202032202,Tania,L.EIC013,2LEIC06
202032202,Tania,L.EIC014,2LEIC06
202032202,Tania,L.EIC015,2LEIC06
202032372,Serena,L.EIC011,2LEIC03
202032372,Serena,L.EIC012,2LEIC03
202032372,Serena,L.EIC013,2LEIC03
202032372,Serena,L.EIC014,2LEIC03
202032372,Serena,L.EIC015,2LEIC03
202032287,Viviane,L.EIC011,2LEIC08
202032287,Viviane,L.EIC012,2LEIC04
202032287,Viviane,L.EIC013,2LEIC06
202032287,Viviane,L.EIC014,2LEIC08
202032287,Viviane,L.EIC015,2LEIC08
202032542,Clotilde,L.EIC011,2LEIC05
202032542,Clotilde,L.EIC012,2LEIC05
202032542,Clotilde,L.EIC013,2LEIC05
202032542,Clotilde,L.EIC014,2LEIC05
202032542,Clotilde,L.EIC015,2LEIC05
202032457,Vanessa,L.EIC011,2LEIC04
202032457,Vanessa,L.EIC012,2LEIC05
202032457,Vanessa,L.EIC013,2LEIC05
202032457,Vanessa,L.EIC014,2LEIC03
202032457,Vanessa,L.EIC015,2LEIC01
202030162,Elisa,L.EIC004,1LEIC07
202030162,Elisa,L.EIC011,2LEIC05
202030162,Elisa,L.EIC012,2LEIC07
202030162,Elisa,L.EIC013,2LEIC04
202030162,Elisa,L.EIC014,2LEIC01
202030162,Elisa,L.EIC015,2LEIC08
202032627,Denise,L.EIC011,2LEIC08
202032627,Denise,L.EIC012,2LEIC08
202032627,Denise,L.EIC013,2LEIC08
202032627,Denise,L.EIC014,2LEIC08
202032627,Denise,L.EIC015,2LEIC08
202032117,Amalia,L.EIC011,2LEIC15
202032117,Amalia,L.EIC012,2LEIC15
202032117,Amalia,L.EIC013,2LEIC15
202032117,Amalia,L.EIC014,2LEIC15
202032117,Amalia,L.EIC015,2LEIC15
202039512,Herculano,L.EIC011,2LEIC05
202039512,Herculano,L.EIC012,2LEIC05
202039512,Herculano,L.EIC013,2LEIC05
202039512,Herculano,L.EIC014,2LEIC05
202039512,Herculano,L.EIC015,2LEIC05
202039427,Fabio,L.EIC011,2LEIC05
202039427,Fabio,L.EIC012,2LEIC05
202039427,Fabio,L.EIC013,2LEIC05
202039427,Fabio,L.EIC014,2LEIC05
202039427,Fabio,L.EIC015,2LEIC05
202039682,Tome,L.EIC011,2LEIC07
202039682,Tome,L.EIC012,2LEIC07
202039682,Tome,L.EIC013,2LEIC07
202039682,Tome,L.EIC014,2LEIC07
202039682,Tome,L.EIC015,2LEIC07
202039597,Celso,L.EIC011,2LEIC11
202039597,Celso,L.EIC012,2LEIC11
202039597,Celso,L.EIC013,2LEIC09
202039597,Celso,L.EIC014,2LEIC14
202039597,Celso,L.EIC015,2LEIC13
202039852,Cristiano,L.EIC011,2LEIC15
202039852,Cristiano,L.EIC012,2LEIC15
202039852,Cristiano,L.EIC013,2LEIC15
202039852,Cristiano,L.EIC014,2LEIC15
202039852,Cristiano,L.EIC015,2LEIC15
202039767,Amadeu,L.EIC011,2LEIC09
202039767,Amadeu,L.EIC012,2LEIC09
202039767,Amadeu,L.EIC013,2LEIC09
202039767,Amadeu,L.EIC014,2LEIC09
202039767,Amadeu,L.EIC015,2LEIC09
202040022,Nero,L.EIC011,2LEIC04
202040022,Nero,L.EIC012,2LEIC02
202040022,Nero,L.EIC013,2LEIC02
202040022,Nero,L.EIC014,2LEIC03
202040022,Nero,L.EIC015,2LEIC01
202039937,Angelo,L.EIC011,2LEIC11
202039937,Angelo,L.EIC012,2LEIC11
202039937,Angelo,L.EIC013,2LEIC11
202039937,Angelo,L.EIC014,2LEIC11
202039937,Angelo,L.EIC015,2LEIC11
202040107,Gil,L.EIC011,2LEIC10
202040107,Gil,L.EIC012,2LEIC10
202040107,Gil,L.EIC013,2LEIC13
202040107,Gil,L.EIC014,2LEIC13
202040107,Gil,L.EIC015,2LEIC15
202024042,Dora,L.EIC002,1LEIC06
202024042,Dora,L.EIC004,1LEIC08
202024042,Dora,L.EIC005,1LEIC07
202024042,Dora,L.EIC012,2LEIC10
202024042,Dora,L.EIC013,2LEIC16
202024042,Dora,L.EIC015,2LEIC13
202030672,Cidalia,L.EIC004,1LEIC13
202030672,Cidalia,L.EIC011,2LEIC15
202030672,Cidalia,L.EIC012,2LEIC09
202030672,Cidalia,L.EIC013,2LEIC12
202030672,Cidalia,L.EIC014,2LEIC16
202030672,Cidalia,L.EIC015,2LEIC14
202038747,Jorge,L.EIC011,2LEIC15
202038747,Jorge,L.EIC012,2LEIC12
202038747,Jorge,L.EIC013,2LEIC15
202038747,Jorge,L.EIC014,2LEIC10
202038747,Jorge,L.EIC015,2LEIC12
202039002,Joaquim,L.EIC011,2LEIC02
202039002,Joaquim,L.EIC012,2LEIC08
202039002,Joaquim,L.EIC013,2LEIC04
202039002,Joaquim,L.EIC014,2LEIC05
202039002,Joaquim,L.EIC015,2LEIC03
202039087,Paulo,L.EIC011,2LEIC09
202039087,Paulo,L.EIC012,2LEIC09
202039087,Paulo,L.EIC013,2LEIC10
202039087,Paulo,L.EIC014,2LEIC13
202039087,Paulo,L.EIC015,2LEIC12
202039257,Rosaldo,L.EIC011,2LEIC02
202039257,Rosaldo,L.EIC012,2LEIC02
202039257,Rosaldo,L.EIC013,2LEIC02
202039257,Rosaldo,L.EIC014,2LEIC02
202039257,Rosaldo,L.EIC015,2LEIC02
202039172,Marco,L.EIC011,2LEIC15
202039172,Marco,L.EIC012,2LEIC12
202039172,Marco,L.EIC013,2LEIC12
202039172,Marco,L.EIC014,2LEIC11
202039172,Marco,L.EIC015,2LEIC12
202039342,Mario,L.EIC011,2LEIC15
202039342,Mario,L.EIC012,2LEIC14
202039342,Mario,L.EIC013,2LEIC09
202039342,Mario,L.EIC014,2LEIC09
202039342,Mario,L.EIC015,2LEIC11
202038067,Manuel Daniel,L.EIC011,2LEIC07
202038067,Manuel Daniel,L.EIC012,2LEIC07
202038067,Manuel Daniel,L.EIC013,2LEIC07
202038067,Manuel Daniel,L.EIC014,2LEIC07
202038067,Manuel Daniel,L.EIC015,2LEIC07
202037982,Carlos,L.EIC011,2LEIC15
202037982,Carlos,L.EIC012,2LEIC14
202037982,Carlos,L.EIC013,2LEIC16
202037982,Carlos,L.EIC014,2LEIC16
202037982,Carlos,L.EIC015,2LEIC14
202038152,Sebastiao,L.EIC011,2LEIC15
202038152,Sebastiao,L.EIC012,2LEIC13
202038152,Sebastiao,L.EIC013,2LEIC13
202038152,Sebastiao,L.EIC014,2LEIC10
202038152,Sebastiao,L.EIC015,2LEIC12
202030587,Lucia,L.EIC004,1LEIC13
202030587,Lucia,L.EIC011,2LEIC11
202030587,Lucia,L.EIC012,2LEIC13
202030587,Lucia,L.EIC013,2LEIC11
202030587,Lucia,L.EIC014,2LEIC10
202030587,Lucia,L.EIC015,2LEIC10
202038237,Hugo,L.EIC011,2LEIC13
202038237,Hugo,L.EIC012,2LEIC15
202038237,Hugo,L.EIC013,2LEIC14
202038237,Hugo,L.EIC014,2LEIC11
202038237,Hugo,L.EIC015,2LEIC11
202038407,Rui,L.EIC011,2LEIC13
202038407,Rui,L.EIC012,2LEIC11
202038407,Rui,L.EIC013,2LEIC12
202038407,Rui,L.EIC014,2LEIC09
202038407,Rui,L.EIC015,2LEIC15
202038322,Valentim,L.EIC011,2LEIC13
202038322,Valentim,L.EIC012,2LEIC14
202038322,Valentim,L.EIC013,2LEIC13
202038322,Valentim,L.EIC014,2LEIC13
202038322,Valentim,L.EIC015,2LEIC11
202038577,Renato,L.EIC011,2LEIC09
202038577,Renato,L.EIC012,2LEIC11
202038577,Renato,L.EIC013,2LEIC13
202038577,Renato,L.EIC014,2LEIC16
202038577,Renato,L.EIC015,2LEIC15
202038492,Frederico,L.EIC011,2LEIC09
202038492,Frederico,L.EIC012,2LEIC10
202038492,Frederico,L.EIC013,2LEIC10
202038492,Frederico,L.EIC014,2LEIC10
202038492,Frederico,L.EIC015,2LEIC10
202037302,Jose Vinicio,L.EIC011,2LEIC09
202037302,Jose Vinicio,L.EIC012,2LEIC11
202037302,Jose Vinicio,L.EIC013,2LEIC09
202037302,Jose Vinicio,L.EIC014,2LEIC10
202037302,Jose Vinicio,L.EIC015,2LEIC14
202037217,Filipe,L.EIC011,2LEIC07
202037217,Filipe,L.EIC012,2LEIC07
202037217,Filipe,L.EIC013,2LEIC07
202037217,Filipe,L.EIC014,2LEIC07
202037217,Filipe,L.EIC015,2LEIC07
202037472,Xavier,L.EIC011,2LEIC13
202037472,Xavier,L.EIC012,2LEIC11
202037472,Xavier,L.EIC013,2LEIC16
202037472,Xavier,L.EIC014,2LEIC09
202037472,Xavier,L.EIC015,2LEIC13
202037387,Leandro,L.EIC011,2LEIC07
202037387,Leandro,L.EIC012,2LEIC07
202037387,Leandro,L.EIC013,2LEIC07
202037387,Leandro,L.EIC014,2LEIC07
202037387,Leandro,L.EIC015,2LEIC07
202037642,Samuel,L.EIC011,2LEIC14
202037642,Samuel,L.EIC012,2LEIC14
202037642,Samuel,L.EIC013,2LEIC14
202037642,Samuel,L.EIC014,2LEIC14
202037642,Samuel,L.EIC015,2LEIC14
202037557,Ricardo,L.EIC011,2LEIC14
202037557,Ricardo,L.EIC012,2LEIC12
202037557,Ricardo,L.EIC013,2LEIC15
202037557,Ricardo,L.EIC014,2LEIC13
202037557,Ricardo,L.EIC015,2LEIC13
202037812,Nuno,L.EIC011,2LEIC13
202037812,Nuno,L.EIC012,2LEIC11
202037812,Nuno,L.EIC013,2LEIC15
202037812,Nuno,L.EIC014,2LEIC10
202037812,Nuno,L.EIC015,2LEIC14
202037727,Artur,L.EIC011,2LEIC10
202037727,Artur,L.EIC012,2LEIC15
202037727,Artur,L.EIC013,2LEIC14
202037727,Artur,L.EIC014,2LEIC16
202037727,Artur,L.EIC015,2LEIC15
202037897,Bruno,L.EIC011,2LEIC02
202037897,Bruno,L.EIC012,2LEIC02
202037897,Bruno,L.EIC013,2LEIC02
202037897,Bruno,L.EIC014,2LEIC02
202037897,Bruno,L.EIC015,2LEIC02
202036537,Andre,L.EIC011,2LEIC02
202036537,Andre,L.EIC012,2LEIC02
202036537,Andre,L.EIC013,2LEIC02
202036537,Andre,L.EIC014,2LEIC02
202036537,Andre,L.EIC015,2LEIC02
202036452,Bernardo,L.EIC011,2LEIC13
202036452,Bernardo,L.EIC012,2LEIC12
202036452,Bernardo,L.EIC013,2LEIC15
202036452,Bernardo,L.EIC014,2LEIC13
202036452,Bernardo,L.EIC015,2LEIC15
202036707,Feliciano,L.EIC011,2LEIC11
202036707,Feliciano,L.EIC012,2LEIC11
202036707,Feliciano,L.EIC013,2LEIC09
202036707,Feliciano,L.EIC014,2LEIC14
202036707,Feliciano,L.EIC015,2LEIC13
202036622,Jose Olavo,L.EIC011,2LEIC14
202036622,Jose Olavo,L.EIC012,2LEIC14
202036622,Jose Olavo,L.EIC013,2LEIC14
202036622,Jose Olavo,L.EIC014,2LEIC14
202036622,Jose Olavo,L.EIC015,2LEIC14
202036792,Eduardo,L.EIC011,2LEIC09
202036792,Eduardo,L.EIC012,2LEIC09
202036792,Eduardo,L.EIC013,2LEIC09
202036792,Eduardo,L.EIC014,2LEIC09
202036792,Eduardo,L.EIC015,2LEIC09
202036962,Manuel Bruno,L.EIC011,2LEIC11
202036962,Manuel Bruno,L.EIC012,2LEIC13
202036962,Manuel Bruno,L.EIC013,2LEIC11
202036962,Manuel Bruno,L.EIC014,2LEIC11
202036962,Manuel Bruno,L.EIC015,2LEIC09
202036877,Alexandre,L.EIC011,2LEIC02
202036877,Alexandre,L.EIC012,2LEIC01
202036877,Alexandre,L.EIC013,2LEIC02
202036877,Alexandre,L.EIC014,2LEIC02
202036877,Alexandre,L.EIC015,2LEIC04
202037132,Ruben,L.EIC011,2LEIC14
202037132,Ruben,L.EIC012,2LEIC14
202037132,Ruben,L.EIC013,2LEIC14
202037132,Ruben,L.EIC014,2LEIC14
202037132,Ruben,L.EIC015,2LEIC14
202037047,Tadeu,L.EIC011,2LEIC13
202037047,Tadeu,L.EIC012,2LEIC11
202037047,Tadeu,L.EIC013,2LEIC16
202037047,Tadeu,L.EIC014,2LEIC09
202037047,Tadeu,L.EIC015,2LEIC15
202035687,Jose,L.EIC011,2LEIC11
202035687,Jose,L.EIC012,2LEIC10
202035687,Jose,L.EIC013,2LEIC14
202035687,Jose,L.EIC014,2LEIC10
202035687,Jose,L.EIC015,2LEIC11
202035602,Simao,L.EIC011,2LEIC07
202035602,Simao,L.EIC012,2LEIC07
202035602,Simao,L.EIC013,2LEIC07
202035602,Simao,L.EIC014,2LEIC07
202035602,Simao,L.EIC015,2LEIC07
202035942,Manuel,L.EIC011,2LEIC13
202035942,Manuel,L.EIC012,2LEIC09
202035942,Manuel,L.EIC013,2LEIC12
202035942,Manuel,L.EIC014,2LEIC09
202035942,Manuel,L.EIC015,2LEIC10
202035857,Silvio,L.EIC011,2LEIC14
202035857,Silvio,L.EIC012,2LEIC15
202035857,Silvio,L.EIC013,2LEIC14
202035857,Silvio,L.EIC014,2LEIC10
202035857,Silvio,L.EIC015,2LEIC11
202036112,Antonio,L.EIC011,2LEIC07
202036112,Antonio,L.EIC012,2LEIC07
202036112,Antonio,L.EIC013,2LEIC07
202036112,Antonio,L.EIC014,2LEIC07
202036112,Antonio,L.EIC015,2LEIC07
202036027,Henrique,L.EIC011,2LEIC14
202036027,Henrique,L.EIC012,2LEIC14
202036027,Henrique,L.EIC013,2LEIC14
202036027,Henrique,L.EIC014,2LEIC14
202036027,Henrique,L.EIC015,2LEIC14
202036282,Vasco,L.EIC011,2LEIC15
202036282,Vasco,L.EIC012,2LEIC15
202036282,Vasco,L.EIC013,2LEIC15
202036282,Vasco,L.EIC014,2LEIC15
202036282,Vasco,L.EIC015,2LEIC15
202036197,Daniel,L.EIC011,2LEIC12
202036197,Daniel,L.EIC012,2LEIC12
202036197,Daniel,L.EIC013,2LEIC09
202036197,Daniel,L.EIC014,2LEIC14
202036197,Daniel,L.EIC015,2LEIC10
202036367,Nicolau,L.EIC011,2LEIC12
202036367,Nicolau,L.EIC012,2LEIC12
202036367,Nicolau,L.EIC013,2LEIC12
202036367,Nicolau,L.EIC014,2LEIC12
202036367,Nicolau,L.EIC015,2LEIC12
202046737,Manuel Jacome,L.EIC011,2LEIC14
202046737,Manuel Jacome,L.EIC012,2LEIC14
202046737,Manuel Jacome,L.EIC013,2LEIC12
202046737,Manuel Jacome,L.EIC014,2LEIC09
202046737,Manuel Jacome,L.EIC015,2LEIC10
202046907,Jose Joao,L.EIC011,2LEIC09
202046907,Jose Joao,L.EIC012,2LEIC11
202046907,Jose Joao,L.EIC013,2LEIC11
202046907,Jose Joao,L.EIC014,2LEIC09
202046907,Jose Joao,L.EIC015,2LEIC15
202046822,Manuel Joao,L.EIC011,2LEIC15
202046822,Manuel Joao,L.EIC012,2LEIC09
202046822,Manuel Joao,L.EIC013,2LEIC09
202046822,Manuel Joao,L.EIC014,2LEIC14
202046822,Manuel Joao,L.EIC015,2LEIC14
202046992,Manuel Adriano,L.EIC011,2LEIC02
202046992,Manuel Adriano,L.EIC012,2LEIC02
202046992,Manuel Adriano,L.EIC013,2LEIC02
202046992,Manuel Adriano,L.EIC014,2LEIC02
202046992,Manuel Adriano,L.EIC015,2LEIC02
202046397,Jose Abel,L.EIC011,2LEIC14
202046397,Jose Abel,L.EIC012,2LEIC14
202046397,Jose Abel,L.EIC013,2LEIC16
202046397,Jose Abel,L.EIC014,2LEIC09
202046397,Jose Abel,L.EIC015,2LEIC10
202046312,Leopoldo,L.EIC011,2LEIC07
202046312,Leopoldo,L.EIC012,2LEIC07
202046312,Leopoldo,L.EIC013,2LEIC07
202046312,Leopoldo,L.EIC014,2LEIC07
202046312,Leopoldo,L.EIC015,2LEIC07
202046567,Jose Helder,L.EIC011,2LEIC13
202046567,Jose Helder,L.EIC012,2LEIC13
202046567,Jose Helder,L.EIC013,2LEIC14
202046567,Jose Helder,L.EIC014,2LEIC10
202046567,Jose Helder,L.EIC015,2LEIC14
202046482,Manuel Helder,L.EIC011,2LEIC04
202046482,Manuel Helder,L.EIC012,2LEIC04
202046482,Manuel Helder,L.EIC013,2LEIC04
202046482,Manuel Helder,L.EIC014,2LEIC04
202046482,Manuel Helder,L.EIC015,2LEIC04
202046652,Helder,L.EIC011,2LEIC09
202046652,Helder,L.EIC012,2LEIC09
202046652,Helder,L.EIC013,2LEIC09
202046652,Helder,L.EIC014,2LEIC09
202046652,Helder,L.EIC015,2LEIC09
202045802,Juliano,L.EIC011,2LEIC13
202045802,Juliano,L.EIC012,2LEIC12
202045802,Juliano,L.EIC013,2LEIC16
202045802,Juliano,L.EIC014,2LEIC13
202045802,Juliano,L.EIC015,2LEIC15
202025062,Jessica,L.EIC002,1LEIC08
202025062,Jessica,L.EIC004,1LEIC08
202025062,Jessica,L.EIC012,2LEIC11
202025062,Jessica,L.EIC014,2LEIC11
202045972,Jose Raimundo,L.EIC011,2LEIC15
202045972,Jose Raimundo,L.EIC012,2LEIC10
202045972,Jose Raimundo,L.EIC013,2LEIC10
202045972,Jose Raimundo,L.EIC014,2LEIC14
202045972,Jose Raimundo,L.EIC015,2LEIC13
202045887,Manuel Raul,L.EIC011,2LEIC15
202045887,Manuel Raul,L.EIC012,2LEIC14
202045887,Manuel Raul,L.EIC013,2LEIC11
202045887,Manuel Raul,L.EIC014,2LEIC14
202045887,Manuel Raul,L.EIC015,2LEIC14
202046142,Silvino,L.EIC011,2LEIC07
202046142,Silvino,L.EIC012,2LEIC07
202046142,Silvino,L.EIC013,2LEIC07
202046142,Silvino,L.EIC014,2LEIC07
202046142,Silvino,L.EIC015,2LEIC07
202046057,Jose Raul,L.EIC011,2LEIC11
202046057,Jose Raul,L.EIC012,2LEIC11
202046057,Jose Raul,L.EIC013,2LEIC11
